Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
7a44151016_JB1Com_199,JPN 10Y BOND(OSE),fi-as,JB1 Comdty,2022-06-17,2022-08-26,,,-12632726.928,-12.0,281586.56040000124
7a44151016_IR6Com_120,90-DAY BANK BILL ,stir,IR6 Comdty,2022-06-17,2022-08-11,,,-45522579.69296731,-277.0,447795.97063019697
7a44151016_CD1Cur_151,C$ CURRENCY FUT  ,fx-dm,CD1 Curncy,2022-06-22,2022-07-15,,,-6806271.000000001,-87.0,-107851.00000000071
7a44151016_CA1Com_107,MILL WHEAT EURO  ,comm-soft,CA1 Comdty,2022-06-23,2022-06-28,,,-639941.808825,-29.0,-44911.42616249999
7a44151016_KO1Cur_34,KOREAN WON FUT   ,fx-em,KO1 Curncy,2022-06-24,2022-09-16,,,-6743935.249999999,-67.0,-514960.24999999884
7a44151016_BO1Com_191,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,2022-06-27,2022-09-08,,,-402582.18,-13.0,-16056.17999999996
7a44151016_YW1Com_122,YELLOW MAIZE-SAF ,comm-soft,YW1 Comdty,2022-06-28,2022-07-07,,,-910678.891136,-29.0,-41682.957856799956
7a44151016_A11Cur_63,TRY DOLLAR FUTURE,fx-em,A11 Curncy,2022-06-29,2022-08-11,,,-4013380.3942759195,-1686.0,39674.70877676018
7a44151016_CA1Com_108,MILL WHEAT EURO  ,comm-soft,CA1 Comdty,2022-06-29,2022-07-04,,,-625136.28075,-30.0,-37527.83099999999
7a44151016_NG1Com_109,NATURAL GAS FUTR ,comm-enrgy,NG1 Comdty,2022-07-05,2022-10-04,,,-421681.50000000006,-5.0,-4471.499999999985
7a44151016_CA1Com_109,MILL WHEAT EURO  ,comm-soft,CA1 Comdty,2022-07-05,2023-01-24,,,-557277.3675,-28.0,-119979.53625000003
7a44151016_AD1Cur_170,AUDUSD Crncy Fut ,fx-dm,AD1 Curncy,2022-07-06,2022-09-02,,,-4295433.949999999,-61.0,-50473.95000000046
7a44151016_SI1Com_120,SILVER FUTURE    ,comm-prec,SI1 Comdty,2022-07-06,2022-10-17,,,-4230443.1,-37.0,-211573.09999999974
7a44151016_XID1Cu_47,INR/USD          ,fx-em,XID1 Curncy,2022-07-07,2022-09-27,,,-15031569.56,-623.0,-251163.56000000017
7a44151016_YW1Com_123,YELLOW MAIZE-SAF ,comm-soft,YW1 Comdty,2022-07-08,2022-07-26,,,-923053.5018432001,-32.0,-30747.064936800067
7a44151016_ASD3In_24,S&P 500 Annl Div ,eq-divf,ASD3 Index,2022-07-18,2022-10-03,,,-5732793.125,-391.0,8444.37499999968
7a44151016_CD1Cur_152,C$ CURRENCY FUT  ,fx-dm,CD1 Curncy,2022-07-18,2022-08-23,,,-6999128.999999999,-90.0,-33548.99999999876
7a44151016_SDE1Cu_11,Mini USD/SGD Fut ,fx-dm,SDE1 Curncy,2022-07-21,2023-01-24,,,-12505115.090208,-1286.0,-424939.12331799994
