Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
4671_FC1Com_11,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1981-12-08,1981-12-16,165.575,161.725,-2991600.0,-36.0,-66162.49999999988
4671_C1Comd_9,CORN FUTURE      ,comm-soft,C 1 Comdty,1981-12-08,1981-12-16,1003.8125,993.8125,-4521656.25,-90.0,-43775.0
4671_W1Comd_8,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1981-12-08,1981-12-16,2190.0,2170.25,-5593425.0,-51.0,-49462.5
4671_BO1Com_10,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1981-12-09,1981-12-17,44.99,44.43,-2317356.0,-86.0,-30714.000000000124
4671_W1Comd_9,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1981-12-22,1981-12-31,2154.0,2163.5,-4848187.5,-45.0,22775.0
4671_SM1Com_11,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1981-12-22,1981-12-31,-497.8,-495.1,2736800.0,-55.0,15839.999999999916
4671_S1Comd_9,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1981-12-22,1981-12-31,3.3125,10.0625,-6290.625,-33.0,11525.0
4671_FC1Com_12,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1981-12-23,1982-01-04,162.175,161.775,-2570800.0,-32.0,-3525.0000000000764
4671_GC1Com_7,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1982-01-12,1982-01-20,1454.1,1436.6,-16096109.999999998,-111.0,-194999.99999999997
4671_BO1Com_11,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1982-02-16,1982-02-24,43.26,42.67,-2677176.0,-103.0,-39899.99999999975
4671_SB1Com_5,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-02-25,1982-03-05,27.47,26.98,-1565087.9999999998,-51.0,-28492.799999999912
4671_GC1Com_8,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1982-03-04,1982-03-12,1407.4,1374.5,-21136500.0,-150.0,-450490.0000000012
4671_BO1Com_12,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1982-03-04,1982-03-12,42.21,42.14,-2283120.0,-90.0,-4200.00000000001
4671_S1Comd_10,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1982-03-09,1982-03-17,-22.6875,-6.6875,54971.875,-49.0,39637.5
4671_SB1Com_6,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-03-09,1982-03-17,26.53,26.29,-1513108.8,-51.0,-14224.000000000113
4671_W1Comd_10,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-03-12,1982-03-22,2110.0,2129.0,-7282087.5,-69.0,60862.5
4671_GC1Com_9,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1982-03-15,1982-03-23,1381.9,1381.7,-16631450.0,-121.0,-11650.000000000524
4671_SM1Com_12,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1982-03-15,1982-03-23,-502.7,-496.9,4973760.0,-99.0,41760.000000000095
4671_SB1Com_7,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-03-29,1982-04-06,25.87,25.61,-1510163.2,-52.0,-18054.400000000092
4671_SB1Com_8,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-04-19,1982-04-27,25.39,24.82,-1932772.8,-69.0,-47622.40000000002
4671_SB1Com_9,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-05-13,1982-05-21,23.7,23.84,-1665865.5999999999,-62.0,10483.200000000044
4671_C1Comd_10,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-06-02,1982-06-10,976.5625,981.3125,-7127081.25,-146.0,36262.5
4671_SB1Com_10,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-06-02,1982-06-10,23.0,22.39,-1497328.0,-58.0,-40252.79999999996
4671_US1Com_7,US LONG BOND(CBT),fi-us,US1 Comdty,1982-06-18,1982-06-28,-68.75,-69.03125,8036437.5,-117.0,-28031.25
4671_GC1Com_10,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1982-06-18,1982-06-28,1353.8,1354.2,-13797540.0,-102.0,11550.000000000957
4671_FC1Com_13,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-06-18,1982-06-28,168.9,172.025,-2370200.0000000005,-28.0,43625.000000000015
4671_SM1Com_13,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1982-07-01,1982-07-12,-505.9,-505.1,3896200.0,-77.0,7029.999999999642
4671_C1Comd_11,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-07-01,1982-07-12,972.8125,970.3125,-7342846.875,-151.0,-19812.5
4671_BO1Com_13,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1982-07-01,1982-07-12,41.56,41.7,-2143980.0,-86.0,8166.000000000041
4671_S1Comd_11,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1982-07-01,1982-07-12,-32.6875,-29.4375,63253.125,-39.0,6937.5
4671_RS1Com_1,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1982-07-07,1982-07-15,485.4,488.1,-2390586.4574,-317.0,13798.423600000247
4671_W1Comd_11,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-07-08,1982-07-16,2079.75,2089.5,-5402800.0,-52.0,27750.0
4671_C1Comd_12,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-07-23,1982-08-02,967.3125,955.0625,-8549653.125,-177.0,-103600.0
4671_RS1Com_2,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1982-07-26,1982-08-04,477.7,466.2,-2529578.7258,-331.0,-59182.416399999995
4671_SM1Com_14,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1982-08-06,1982-08-16,-512.1,-524.5,4242130.0,-83.0,-99739.99999999983
4671_S1Comd_12,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1982-08-09,1982-08-17,-67.1875,-92.1875,129940.625,-43.0,-57537.5
4671_BO1Com_14,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1982-08-09,1982-08-17,40.35,39.79,-2991852.0,-123.0,-44844.0000000001
4671_C1Comd_13,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-08-09,1982-08-17,946.8125,927.8125,-6123065.625,-129.0,-117687.5
4671_W1Comd_12,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-08-10,1982-08-18,2074.25,2079.5,-7151850.0,-69.0,16662.5
4671_RS1Com_3,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1982-08-13,1982-08-23,459.1,468.6,-2632994.9815999996,-362.0,51830.20079999997
4671_SM1Com_15,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1982-08-17,1982-08-25,-524.5,-518.0,3828850.0,-73.0,45599.99999999998
4671_W1Comd_13,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-09-08,1982-09-16,2063.75,2055.0,-6396850.0,-62.0,-29300.0
4671_SM1Com_16,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1982-09-08,1982-09-16,-527.8,-523.7,3851480.0000000005,-73.0,31839.9999999993
4671_C1Comd_14,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-09-08,1982-09-16,924.5625,925.3125,-3515237.5,-76.0,3875.0
4671_S1Comd_13,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1982-09-08,1982-09-16,-109.6875,-89.1875,195187.5,-36.0,39987.5
4671_W1Comd_14,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-09-20,1982-09-28,2045.75,2041.5,-6446475.0,-63.0,-12525.0
4671_W1Comd_15,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-09-30,1982-10-08,2034.75,2030.75,-6205225.0,-61.0,-11525.0
4671_SB1Com_11,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-10-04,1982-10-12,20.97,21.44,-1168675.2,-51.0,28616.000000000124
4671_S1Comd_14,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1982-10-05,1982-10-13,-132.6875,-106.9375,302484.375,-45.0,56175.0
4671_SM1Com_17,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1982-10-05,1982-10-13,-537.0,-528.3,4461250.0,-83.0,66780.00000000032
4671_W1Comd_16,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-10-15,1982-10-25,2022.75,2017.0,-6063750.0,-60.0,-17225.0
4671_C1Comd_15,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-10-26,1982-11-04,916.3125,923.0625,-4300793.75,-94.0,33425.0
4671_FC1Com_14,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-11-22,1982-12-01,170.075,172.275,-2725600.0,-32.0,37662.5000000003
4671_FC1Com_15,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-12-07,1982-12-15,168.825,170.8,-2784787.5,-33.0,33725.00000000038
4671_BO1Com_15,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1982-12-15,1982-12-23,38.49,38.3,-2978351.9999999995,-129.0,-16206.000000000435
4671_RS1Com_4,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1982-12-23,1983-01-05,452.6,454.2,-2536842.048,-347.0,10449.371199999805
4671_SB1Com_12,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-01-05,1983-01-13,20.48,20.15,-1394411.2,-61.0,-23912.000000000135
4671_RS1Com_5,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-02-09,1983-02-17,449.4,450.2,-2301403.23,-315.0,4053.404400000052
4671_W1Comd_17,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-03-01,1983-03-09,2013.25,2017.5,-4825800.0,-48.0,10637.5
4671_RS1Com_6,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-03-01,1983-03-09,442.2,442.0,-2627912.5008,-366.0,-1559.3473999999328
