Date,SEK,CNH,EUR,KRW,ZAR,BRL,CZK,CHF,SGD,CAD,HKD,HUF,AUD,GBP,TRY,JPY,USD
1980-11-11,0.233754,,1.3826,,1.32908,,,0.5857,,0.8449,0.19512,,1.1644,2.3965,,0.004773,1.0
1980-11-12,0.233481,,1.3751,,1.33315,,,0.5846,,0.8455,0.19531,,1.168,2.413,,0.004693,1.0
1980-11-13,0.233918,,1.3757,,1.33511,,,0.5869,,0.844,0.19512,,1.1705,2.4175,,0.00471,1.0
1980-11-14,0.233481,,1.3672,,1.33511,,,0.5834,,0.8428,0.19519,,1.1682,2.403,,0.004697,1.0
1980-11-17,0.231884,,1.3503,,1.32996,,,0.5757,,0.841,0.19485,,1.1672,2.394,,0.004682,1.0
1980-11-18,0.232019,,1.3594,,1.33049,,,0.579,,0.8416,0.19462,,1.166,2.39,,0.004688,1.0
1980-11-19,0.232423,,1.3656,,1.33351,,,0.5829,,0.8427,0.19417,,1.1682,2.376,,0.004703,1.0
1980-11-20,0.232207,,1.3594,,1.33457,,,0.5802,,0.8423,0.19212,,1.1674,2.385,,0.004679,1.0
1980-11-21,0.231803,,1.3548,,1.33262,,,0.5787,,0.8435,0.19193,,1.1662,2.3585,,0.004677,1.0
1980-11-24,0.232019,,1.357,,1.32908,,,0.5775,,0.8397,0.1912,,1.1673,2.339,,0.004687,1.0
1980-11-25,0.231938,,1.358,,1.33155,,,0.5792,,0.8416,0.19278,,1.1669,2.355,,0.004681,1.0
1980-11-26,0.231642,,1.3532,,1.33226,,,0.5785,,0.8419,0.19349,,1.1652,2.3695,,0.00462,1.0
1980-11-27,0.231642,,1.3503,,1.33226,,,0.5785,,0.8419,0.19312,,1.1652,2.3695,,0.00462,1.0
1980-11-28,0.231027,,1.3499,,1.33155,,,0.5752,,0.8404,0.19342,,1.164,2.3575,,0.004617,1.0
1980-12-01,0.229043,,1.3425,,1.32749,,,0.5706,,0.8383,0.19387,,1.1622,2.3575,,0.00459,1.0
1980-12-02,0.229043,,1.3401,,1.32802,,,0.569,,0.8381,0.19447,,1.164,2.3575,,0.004618,1.0
1980-12-03,0.229305,,1.3425,,1.32908,,,0.5713,,0.8372,0.19474,,1.1634,2.3575,,0.004683,1.0
1980-12-04,0.228885,,1.3405,,1.32925,,,0.5709,,0.8391,0.19531,,1.1657,2.3575,,0.004739,1.0
1980-12-05,0.227402,,1.3301,,1.32608,,,0.5645,,0.8362,0.19493,,1.1658,2.3575,,0.004726,1.0
1980-12-08,0.22792,,1.3271,,1.32608,,,0.5634,,0.8365,0.19417,,1.1695,2.3575,,0.004796,1.0
1980-12-09,0.226398,,1.3179,,1.32573,,,0.5579,,0.8343,0.19455,,1.167,2.3575,,0.004782,1.0
1980-12-10,0.224618,,1.306,,1.32502,,,0.5495,,0.8333,0.19436,,1.1679,2.34,,0.00476,1.0
1980-12-11,0.222965,,1.2913,,1.31856,,,0.5473,,0.8326,0.19436,,1.163,2.3145,,0.004752,1.0
1980-12-12,0.223614,,1.3017,,1.31908,,,0.5505,,0.8307,0.19436,,1.1633,2.3235,,0.004751,1.0
1980-12-15,0.226116,,1.3156,,1.32345,,,0.5528,,0.8302,0.19436,,1.1663,2.3275,,0.004776,1.0
1980-12-16,0.223015,,1.2932,,1.32152,,,0.5463,,0.8258,0.19436,,1.1646,2.309,,0.00479,1.0
1980-12-17,0.226449,,1.3024,,1.31978,,,0.5546,,0.8273,0.19436,,1.1646,2.33,,0.004787,1.0
1980-12-18,0.225683,,1.305,,1.32397,,,0.5534,,0.8315,0.19436,,1.1653,2.324,,0.004773,1.0
1980-12-19,0.226655,,1.3106,,1.32275,,,0.5552,,0.8383,0.19436,,1.167,2.341,,0.004803,1.0
1980-12-22,0.227118,,1.3247,,1.33102,,,0.564,,0.8374,0.19436,,1.1689,2.351,,0.004816,1.0
1980-12-23,0.22805,,1.338,,1.33547,,,0.5634,,0.8387,0.19436,,1.1735,2.368,,0.00481,1.0
1980-12-24,0.230947,,1.3373,,1.33707,,,0.5672,,0.8386,0.19436,,1.175,2.36,,0.004808,1.0
1980-12-25,0.230947,,1.3373,,1.33707,,,0.5672,,0.8386,0.19436,,1.175,2.36,,0.004808,1.0
1980-12-26,0.230681,,1.3373,,1.33707,,,0.5642,,0.8389,0.19436,,1.176,2.379,,0.004798,1.0
1980-12-29,0.228781,,1.328,,1.336,,,0.5634,,0.8417,0.19436,,1.175,2.366,,0.004839,1.0
1980-12-30,0.22805,,1.3335,,1.33904,,,0.5659,,0.8413,0.19436,,1.18,2.39,,0.004924,1.0
1980-12-31,0.22818,,1.3275,,1.34102,,,0.5594,,0.8372,0.19436,,1.1814,2.389,,0.004924,1.0
1981-01-01,0.22818,,1.3275,,1.34102,,,0.5594,,0.8372,0.19436,,1.1814,2.389,,0.004924,1.0
1981-01-02,0.227273,,1.3154,,1.34102,,,0.5587,,0.837,0.19436,,1.1802,2.382,,0.004938,1.0
1981-01-05,0.229674,,1.3382,,1.34462,,,0.5692,,0.8413,0.19474,,1.1847,2.4155,,0.005024,1.0
1981-01-06,0.232558,,1.3435,,1.34952,,,0.5713,,0.8416,0.19504,,1.189,2.4225,,0.005008,1.0
1981-01-07,0.229621,,1.3399,,1.35666,,,0.5659,,0.8418,0.19493,,1.189,2.4115,,0.004974,1.0
1981-01-08,0.228415,,1.3245,,1.35391,,,0.5635,,0.8418,0.19489,,1.1865,2.4035,,0.004958,1.0
1981-01-09,0.227687,,1.3205,,1.35171,,,0.5565,,0.8415,0.1944,,1.1852,2.395,,0.004926,1.0
1981-01-12,0.226706,,1.3154,,1.3385,,,0.554,,0.8408,0.19425,,1.18,2.397,,0.0049,1.0
1981-01-13,0.225124,,1.3004,,1.33297,,,0.5519,,0.8401,0.19417,,1.1793,2.388,,0.004919,1.0
1981-01-14,0.225912,,1.306,,1.33743,,,0.5534,,0.8397,0.19334,,1.1808,2.4025,,0.004925,1.0
1981-01-15,0.225327,,1.3016,,1.336,,,0.5508,,0.8405,0.19306,,1.1815,2.4005,,0.004957,1.0
1981-01-16,0.224719,,1.2905,,1.33297,,,0.5488,,0.839,0.19316,,1.1788,2.3935,,0.004929,1.0
1981-01-19,0.224593,,1.2984,,1.33511,,,0.5467,,0.8403,0.1929,,1.181,2.405,,0.004943,1.0
1981-01-20,0.225175,,1.2969,,1.33618,,,0.5498,,0.8401,0.19301,,1.1817,2.4185,,0.004984,1.0
1981-01-21,0.225836,,1.3075,,1.33832,,,0.5519,,0.8408,0.19308,,1.1865,2.427,,0.00502,1.0
1981-01-22,0.224115,,1.2902,,1.33404,,,0.5454,,0.8396,0.19355,,1.1826,2.403,,0.004979,1.0
1981-01-23,0.222816,,1.2852,,1.33297,,,0.5433,,0.8399,0.19267,,1.1802,2.407,,0.004932,1.0
1981-01-26,0.221902,,1.2707,,1.33173,,,0.5402,,0.8403,0.19241,,1.188,2.416,,0.004913,1.0
1981-01-27,0.219298,,1.2641,,1.32855,,,0.5349,,0.8392,0.19153,,1.177,2.402,,0.004938,1.0
1981-01-28,0.21978,,1.2552,,1.32397,,,0.5312,,0.8373,0.19087,,1.1755,2.4083,,0.00489,1.0
1981-01-29,0.218962,,1.2481,,1.32187,,,0.5255,,0.8347,0.19065,,1.174,2.3968,,0.004888,1.0
1981-01-30,0.217391,,1.2349,,1.31544,,,0.5176,,0.8373,0.19051,,1.1784,2.3655,,0.004838,1.0
1981-02-02,0.219058,,1.2318,,1.30941,,,0.5208,,0.8375,0.1891,,1.169,2.349,10000.00119,0.004922,1.0
1981-02-03,0.217984,,1.2152,,1.30072,,,0.5163,,0.8354,0.18935,,1.1642,2.3505,10000.00119,0.004901,1.0
1981-02-04,0.219974,,1.2315,,1.31147,,,0.5219,,0.8365,0.18841,,1.1666,2.356,10000.00119,0.004929,1.0
1981-02-05,0.217628,,1.2226,,1.30753,,,0.5144,,0.8354,0.18953,,1.1656,2.3405,10000.00119,0.004927,1.0
1981-02-06,0.217297,,1.2177,,1.30005,,,0.5149,,0.8361,0.18885,,1.1656,2.34,10000.00119,0.004907,1.0
1981-02-09,0.21846,,1.2209,,1.30429,,,0.5152,,0.8353,0.18885,,1.1656,2.3405,10000.00119,0.004904,1.0
1981-02-10,0.217486,,1.2158,,1.30446,,,0.5132,,0.8341,0.18885,,1.1653,2.337,10000.00119,0.004904,1.0
1981-02-11,0.217391,,1.214,,1.30344,,,0.5123,,0.8356,0.18896,,1.1652,2.3375,10000.00119,0.004904,1.0
1981-02-12,0.217391,,1.1975,,1.30344,,,0.5123,,0.8356,0.18898,,1.1652,2.3375,10000.00119,0.004904,1.0
1981-02-13,0.214018,,1.1857,,1.287,,,0.4957,,0.8326,0.18898,,1.1556,2.2845,10000.00119,0.00482,1.0
1981-02-16,0.214018,,1.1624,,1.287,,,0.4957,,0.8326,0.18674,,1.1556,2.2845,10000.00119,0.00482,1.0
1981-02-17,0.214247,,1.186,,1.27746,,,0.5011,,0.8291,0.18674,,1.1555,2.263,10000.00119,0.004836,1.0
1981-02-18,0.214707,,1.204,,1.27893,,,0.503,,0.831,0.18756,,1.1595,2.266,10000.00119,0.004841,1.0
1981-02-19,0.218484,,1.2101,,1.28452,,,0.5195,,0.8338,0.18789,,1.1593,2.284,10000.00119,0.004836,1.0
1981-02-20,0.220264,,1.2424,,1.29299,,,0.5305,,0.8364,0.18876,,1.167,2.31,10000.00119,0.004836,1.0
1981-02-23,0.219419,,1.2261,,1.28899,,,0.5256,,0.8356,0.18939,,1.1665,2.244,10000.00119,0.004807,1.0
1981-02-24,0.217155,,1.2204,,1.27795,,,0.5211,,0.8344,0.18923,,1.1625,2.233,10000.00119,0.004831,1.0
1981-02-25,0.21692,,1.2249,,1.28205,,,0.5218,,0.8349,0.18907,,1.161,2.228,10000.00119,0.004824,1.0
1981-02-26,0.21617,,1.2218,,1.2804,,,0.5133,,0.8336,0.18907,,1.1585,2.2265,10000.00119,0.00481,1.0
1981-02-27,0.215517,,1.2117,,1.27599,,,0.5097,,0.8324,0.18855,,1.155,2.204,10000.00119,0.004769,1.0
1981-03-02,0.213995,,1.197,,1.2655,,,0.5044,,0.8308,0.18737,,1.1515,2.1805,10000.00119,0.004737,1.0
1981-03-03,0.213675,,1.1925,,1.27307,,,0.5074,,0.831,0.18635,,1.1512,2.205,10000.00119,0.004794,1.0
1981-03-04,0.21575,,1.2076,,1.27356,,,0.5135,,0.8313,0.18618,,1.1562,2.198,10000.00119,0.004794,1.0
1981-03-05,0.2151,,1.2064,,1.27145,,,0.5141,,0.8326,0.18684,,1.1552,2.204,10000.00119,0.004787,1.0
1981-03-06,0.214592,,1.2051,,1.26342,,,0.5109,,0.8336,0.18649,,1.155,2.1925,10000.00119,0.004785,1.0
1981-03-09,0.215169,,1.2124,,1.27404,,,0.5184,,0.8349,0.18649,,1.1569,2.215,10000.00119,0.004854,1.0
1981-03-10,0.216638,,1.2243,,1.27404,,,0.52,,0.8353,0.18719,,1.162,2.228,10000.00119,0.004831,1.0
1981-03-11,0.214592,,1.2163,,1.26694,,,0.5163,,0.8343,0.18795,,1.1611,2.2165,10000.00119,0.004817,1.0
1981-03-12,0.216685,,1.2186,,1.26646,,,0.5163,,0.8347,0.18875,,1.1612,2.219,10000.00119,0.004817,1.0
1981-03-13,0.21645,,1.2203,,1.26406,,,0.5189,,0.8385,0.18837,,1.1622,2.217,10000.00119,0.004818,1.0
1981-03-16,0.217628,,1.2299,,1.26694,,,0.5258,,0.8399,0.18896,,1.1648,2.2365,10000.00119,0.004825,1.0
1981-03-17,0.218699,,1.234,,1.27,,,0.5262,,0.8429,0.18942,,1.166,2.249,10000.00119,0.004815,1.0
1981-03-18,0.220872,,1.2453,,1.27194,,,0.5362,,0.8458,0.18978,,1.1702,2.2785,10000.00119,0.004817,1.0
1981-03-19,0.221239,,1.2549,,1.27404,,,0.5348,,0.8462,0.19111,,1.1717,2.2805,10000.00119,0.00479,1.0
1981-03-20,0.220143,,1.2453,,1.26855,,,0.5301,,0.8468,0.19062,,1.1732,2.263,10000.00119,0.004802,1.0
1981-03-23,0.218603,,1.2278,,1.26055,,,0.5268,,0.8455,0.19083,,1.1702,2.2495,10000.00119,0.004794,1.0
1981-03-24,0.218771,,1.2302,,1.26246,,,0.5273,,0.8453,0.18982,,1.171,2.2655,10000.00119,0.004795,1.0
1981-03-25,0.218579,,1.2258,,1.25944,,,0.5252,,0.8451,0.18946,,1.1692,2.2625,10000.00119,0.004788,1.0
1981-03-26,0.217391,,1.2229,,1.25596,,,0.5187,,0.8448,0.18942,,1.165,2.245,10000.00119,0.004729,1.0
1981-03-27,0.216099,,1.2067,,1.24797,,,0.5168,,0.8416,0.18892,,1.1605,2.226,10000.00119,0.004721,1.0
1981-03-30,0.217391,,1.2095,,1.24766,,,0.523,,0.8426,0.18867,,1.1627,2.2375,10000.00119,0.00473,1.0
1981-03-31,0.21692,,1.2235,,1.25093,,,0.5187,,0.8422,0.18935,,1.1669,2.2325,10000.00119,0.004734,1.0
1981-04-01,0.217794,,1.2218,,1.25078,,,0.5218,,0.845,0.18914,,1.1638,2.246,10000.00119,0.004708,1.0
1981-04-02,0.217391,,1.2185,,1.24595,,,0.5196,,0.8461,0.18903,,1.1617,2.218,10000.00119,0.004677,1.0
1981-04-03,0.215866,,1.2038,,1.25944,,,0.5148,,0.8447,0.18853,,1.1587,2.195,10000.00119,0.00469,1.0
1981-04-06,0.213584,,1.1946,,1.2285,,,0.5079,,0.8418,0.18779,,1.154,2.175,10000.00119,0.004673,1.0
1981-04-07,0.216638,,1.1966,,1.23808,,,0.5157,,0.8442,0.18723,,1.1558,2.203,10000.00119,0.004693,1.0
1981-04-08,0.215054,,1.2105,,1.241,,,0.5147,,0.8447,0.18744,,1.1565,2.196,10000.00119,0.004685,1.0
1981-04-09,0.214592,,1.195,,1.23854,,,0.5118,,0.8437,0.18756,,1.1555,2.19,10000.00119,0.004671,1.0
1981-04-10,0.214408,,1.1946,,1.23701,,,0.5099,,0.8427,0.18689,,1.1543,2.185,10000.00119,0.004647,1.0
1981-04-13,0.212675,,1.1799,0.14806,1.23198,,,0.5049,,0.8389,0.18677,,1.1511,2.163,10000.00119,0.004624,1.0
1981-04-14,0.212902,,1.185,0.14777,1.23456,,,0.5066,,0.8391,0.18596,,1.1523,2.1758,10000.00119,0.004646,1.0
1981-04-15,0.212134,,1.1813,0.14777,1.23107,,,0.5029,,0.8354,0.18623,,1.149,2.153,10000.00119,0.004615,1.0
1981-04-16,0.211417,,1.1725,0.14777,1.22503,,,0.5015,,0.8369,0.18646,,1.1485,2.154,10000.00119,0.004613,1.0
1981-04-17,0.211193,,1.1725,0.14776,1.22503,,,0.5004,,0.8359,0.18583,,1.149,2.154,10000.00119,0.004598,1.0
1981-04-20,0.21097,,1.1725,0.14777,1.22503,,,0.5025,,0.8364,0.18552,,1.1465,2.1575,10000.00119,0.004583,1.0
1981-04-21,0.211694,,1.1743,0.14777,1.22594,,,0.5018,,0.8377,0.18544,,1.148,2.1617,10000.00119,0.00458,1.0
1981-04-22,0.212721,,1.1808,0.14777,1.23046,,,0.5067,,0.8379,0.18573,,1.1526,2.1865,10000.00119,0.004611,1.0
1981-04-23,0.212427,,1.1833,0.14777,1.23001,,,0.5043,,0.8371,0.18625,,1.1528,2.1745,10000.00119,0.004647,1.0
1981-04-24,0.211864,,1.1774,0.14747,1.23001,,,0.5043,,0.8382,0.18635,,1.1517,2.167,10000.00119,0.004666,1.0
1981-04-27,0.211283,,1.1766,0.14747,1.2297,,,0.5023,,0.838,0.18625,,1.154,2.163,10000.00119,0.004715,1.0
1981-04-28,0.210526,,1.171,0.14747,1.22895,,,0.5033,,0.8368,0.18639,,1.1537,2.156,10000.00119,0.00471,1.0
1981-04-29,0.210305,,1.162,0.14747,1.22399,,,0.4948,,0.8352,0.18642,,1.1512,2.143,10000.00119,0.004658,1.0
1981-04-30,0.210526,,1.162,0.14729,1.21995,,,0.4948,,0.836,0.18616,,1.1492,2.1395,10000.00119,0.004634,1.0
1981-05-01,0.210526,,1.1621,0.14714,1.21906,,,0.4955,,0.8359,0.18618,,1.1487,2.143,10000.00119,0.004635,1.0
1981-05-04,0.206911,,1.1621,0.14714,1.21226,,,0.4876,,0.8328,0.18613,,1.1451,2.118,10000.00119,0.004606,1.0
1981-05-05,0.205761,,1.1296,0.14714,1.20525,,,0.4837,,0.8315,0.18508,,1.142,2.1135,10000.00119,0.004591,1.0
1981-05-06,0.206718,,1.1378,0.14703,1.20875,,,0.4853,,0.834,0.18395,,1.1428,2.1168,10000.00119,0.00461,1.0
1981-05-07,0.20555,,1.1316,0.14703,1.20423,,,0.4818,,0.8338,0.18429,,1.141,2.1035,10000.00119,0.004589,1.0
1981-05-08,0.206271,,1.1377,0.14697,1.20293,,,0.4869,,0.8336,0.18385,,1.1435,2.1155,10000.00119,0.004596,1.0
1981-05-11,0.205339,,1.1216,0.14697,1.19904,,,0.4818,,0.8324,0.1845,,1.1427,2.101,10000.00119,0.004588,1.0
1981-05-12,0.204415,,1.1171,0.14688,1.19531,,,0.4818,,0.832,0.18416,,1.1409,2.0875,10000.00119,0.004551,1.0
1981-05-13,0.20429,,1.1177,0.14688,1.19574,,,0.4812,,0.8324,0.18373,,1.1395,2.0775,10000.00119,0.004536,1.0
1981-05-14,0.203335,,1.1089,0.1466,1.18934,,,0.4805,,0.8321,0.18373,,1.1354,2.0663,10000.00119,0.004497,1.0
1981-05-15,0.203004,,1.1119,0.14645,1.19104,,,0.4833,,0.8322,0.18251,,1.1352,2.0745,10000.00119,0.004483,1.0
1981-05-18,0.204394,,1.115,0.14643,1.19274,,,0.487,,0.834,0.18298,,1.1383,2.0882,10000.00119,0.004505,1.0
1981-05-19,0.203915,,1.1133,0.14643,1.19005,,,0.4859,,0.8323,0.18355,,1.1402,2.0765,10000.00119,0.004525,1.0
1981-05-20,0.204374,,1.115,0.14639,1.18652,,,0.4883,,0.8322,0.18345,,1.1425,2.081,10000.00119,0.004529,1.0
1981-05-21,0.203169,,1.1046,0.14639,1.18455,,,0.4817,,0.8319,0.18368,,1.1419,2.068,10000.00119,0.004494,1.0
1981-05-22,0.203087,,1.1062,0.14639,1.18175,,,0.4824,,0.8326,0.18278,,1.1408,2.0725,10000.00119,0.004494,1.0
1981-05-25,0.203087,,1.1062,0.14639,1.18175,,,0.4824,,0.8326,0.18289,,1.1408,2.0725,10000.00119,0.004494,1.0
1981-05-26,0.202041,,1.1022,0.14624,1.17868,,,0.4817,,0.8326,0.18289,,1.1384,2.066,10000.00119,0.004457,1.0
1981-05-27,0.201066,,1.0958,0.14617,1.17453,,,0.4794,,0.8317,0.18273,,1.1355,2.06,10000.00119,0.004445,1.0
1981-05-28,0.203791,,1.1053,0.14611,1.17799,,,0.4824,,0.8321,0.18234,,1.1388,2.068,10000.00119,0.004464,1.0
1981-05-29,0.20202,,1.1019,0.14611,1.18021,,,0.4817,,0.8308,0.18243,,1.1387,2.07,10000.00119,0.004466,1.0
1981-06-01,0.201898,,1.1028,0.14611,1.17952,,,0.4817,,0.8292,0.18279,,1.1411,2.0575,10000.00119,0.004494,1.0
1981-06-02,0.2003,,1.0868,0.14611,1.17247,,,0.4757,,0.8279,0.18304,,1.1375,2.036,10000.00119,0.004467,1.0
1981-06-03,0.199362,,1.0893,0.14611,1.1655,,,0.4785,,0.8285,0.18266,,1.1373,2.016,10000.00119,0.004476,1.0
1981-06-04,0.196502,,1.073,0.14611,1.15673,,,0.4664,,0.8261,0.18253,,1.128,1.94,10000.00119,0.004417,1.0
1981-06-05,0.19558,,1.06,0.14607,1.14403,,,0.4684,,0.8286,0.1805,,1.126,1.93,10000.00119,0.00439,1.0
1981-06-08,0.196657,,1.0668,0.14607,1.146,,,0.4728,,0.8294,0.18063,,1.127,1.94,10000.00119,0.004388,1.0
1981-06-09,0.196464,,1.07,0.14607,1.14784,,,0.4735,,0.8291,0.18086,,1.127,1.9405,10000.00119,0.004384,1.0
1981-06-10,0.198216,,1.082,0.14607,1.15273,,,0.4789,,0.8315,0.18099,,1.1325,1.9705,10000.00119,0.004436,1.0
1981-06-11,0.195886,,1.0703,0.14607,1.14929,,,0.4728,,0.8296,0.18132,,1.1323,1.949,10000.00119,0.004423,1.0
1981-06-12,0.196348,,1.0706,0.14607,1.14705,,,0.4771,,0.8301,0.18034,,1.135,1.957,10000.00119,0.004461,1.0
1981-06-15,0.2,,1.0852,0.14607,1.16049,,,0.4891,,0.832,0.18061,,1.1435,2.002,10000.00119,0.004552,1.0
1981-06-16,0.198906,,1.0912,0.14607,1.16171,,,0.4877,,0.8306,0.18348,,1.1465,1.9948,10000.00119,0.004542,1.0
1981-06-17,0.199402,,1.0952,0.14607,1.15794,,,0.4883,,0.8298,0.18288,,1.1491,1.997,10000.00119,0.004527,1.0
1981-06-18,0.19857,,1.0826,0.14607,1.15353,,,0.4826,,0.8293,0.18171,,1.1477,1.976,10000.00119,0.004502,1.0
1981-06-19,0.198216,,1.074,0.14607,1.15101,,,0.4836,,0.8292,0.18076,,1.146,1.972,10000.00119,0.004477,1.0
1981-06-22,0.198906,,1.082,0.14607,1.14968,,,0.4869,,0.8321,0.18097,,1.1471,1.9918,10000.00119,0.004494,1.0
1981-06-23,0.199402,,1.0873,0.14607,1.15366,,,0.4916,,0.834,0.18124,,1.1505,1.9982,10000.00119,0.004509,1.0
1981-06-24,0.198708,,1.0834,0.14607,1.14995,,,0.4908,,0.8337,0.182,,1.1507,1.979,10000.00119,0.004488,1.0
1981-06-25,0.197122,,1.0714,0.14607,1.14181,,,0.4904,,0.8328,0.18163,,1.1475,1.953,10000.00119,0.004436,1.0
1981-06-26,0.19685,,1.0724,0.14637,1.137,,,0.4931,,0.8315,0.18058,,1.148,1.949,10000.00119,0.004447,1.0
1981-06-29,0.196657,,1.0727,0.14637,1.13404,,,0.4918,,0.8335,0.18034,,1.1483,1.9435,10000.00119,0.004428,1.0
1981-06-30,0.196541,,1.0719,0.14637,1.12764,,,0.4879,,0.8329,0.18008,,1.1478,1.93,10000.00119,0.004408,1.0
1981-07-01,0.195465,,1.0625,0.14637,1.11994,,,0.4819,,0.8309,0.18018,,1.1468,1.9025,10000.00119,0.004381,1.0
1981-07-02,0.195408,,1.0654,0.14581,1.11544,,,0.4823,,0.8317,0.17998,,1.148,1.884,10000.00119,0.00441,1.0
1981-07-03,0.195122,,1.063,0.14575,1.11445,,,0.4819,,0.8321,0.17432,,1.1451,1.893,10000.00119,0.004376,1.0
1981-07-06,0.19305,,1.0498,0.14575,1.11,,,0.4782,,0.8318,0.17882,,1.1447,1.9,10000.00119,0.004351,1.0
1981-07-07,0.193498,,1.0512,0.14562,1.10864,,,0.4781,,0.8315,0.17785,,1.1455,1.9025,10000.00119,0.004372,1.0
1981-07-08,0.191755,,1.0433,0.14562,1.0995,,,0.4728,,0.8293,0.17771,,1.144,1.879,10000.00119,0.004358,1.0
1981-07-09,0.192678,,1.0413,0.14562,1.09517,,,0.4748,,0.8292,0.17596,,1.143,1.877,10000.00119,0.00437,1.0
1981-07-10,0.193424,,1.0498,0.14562,1.10253,,,0.4812,,0.8312,0.1763,,1.144,1.8925,10000.00119,0.00438,1.0
1981-07-13,0.194553,,1.0564,0.14562,1.10095,,,0.4829,,0.8311,0.17627,,1.145,1.8805,10000.00119,0.00438,1.0
1981-07-14,0.192734,,1.0482,0.14562,1.08873,,,0.4776,,0.8295,0.17534,,1.143,1.862,10000.00119,0.004329,1.0
1981-07-15,0.194363,,1.0591,0.14562,1.09158,,,0.4831,,0.8306,0.17525,,1.146,1.89,10000.00119,0.004337,1.0
1981-07-16,0.194175,,1.0645,0.14562,1.08944,,,0.4822,,0.8304,0.17507,,1.1453,1.8825,10000.00119,0.004324,1.0
1981-07-17,0.19333,,1.0564,0.14562,1.08813,,,0.4797,,0.8294,0.17621,,1.1456,1.8815,10000.00119,0.004311,1.0
1981-07-20,0.192308,,1.0499,0.14562,1.08248,,,0.477,,0.8286,0.17519,,1.144,1.867,10000.00119,0.004292,1.0
1981-07-21,0.19084,,1.0413,0.14562,1.06803,,,0.4726,,0.8247,0.17452,,1.1395,1.845,10000.00119,0.004267,1.0
1981-07-22,0.191828,,1.048,0.14562,1.0725,,,0.4759,,0.8245,0.17445,,1.1415,1.8607,10000.00119,0.004264,1.0
1981-07-23,0.191939,,1.049,0.14562,1.06598,,,0.4743,,0.82,0.17448,,1.1398,1.8545,10000.00119,0.004257,1.0
1981-07-24,0.192419,,1.0514,0.14562,1.06168,,,0.4751,,0.8276,0.1748,,1.1405,1.8622,10000.00119,0.004264,1.0
1981-07-27,0.192715,,1.0562,0.14562,1.0645,,,0.4734,,0.8171,0.17464,,1.1409,1.86,10000.00119,0.004235,1.0
1981-07-28,0.192197,,1.0492,0.14562,1.05351,,,0.4728,,0.8152,0.17403,,1.1388,1.8635,10000.00119,0.004215,1.0
1981-07-29,0.191479,,1.0492,0.14562,1.05496,,,0.4713,,0.815,0.17323,,1.1395,1.858,10000.00119,0.004204,1.0
1981-07-30,0.19084,,1.0408,0.14562,1.04975,,,0.469,,0.8163,0.17284,,1.1368,1.857,10000.00119,0.004188,1.0
1981-07-31,0.191278,,1.041,0.14557,1.04854,,,0.4654,,0.8104,0.1728,,1.1352,1.84,10000.00119,0.00416,1.0
1981-08-03,0.187617,,1.0223,0.1455,1.04275,,,0.455,,0.8048,0.1728,,1.1263,1.8015,10000.00119,0.004075,1.0
1981-08-04,0.187459,,1.0191,0.14544,1.04047,,,0.4537,,0.8048,0.17167,,1.1225,1.7935,10000.00119,0.004063,1.0
1981-08-05,0.188182,,1.0211,0.14538,1.04997,,,0.4585,,0.8048,0.16897,,1.1278,1.8055,10000.00119,0.004151,1.0
1981-08-06,0.187161,,1.0176,0.14538,1.04199,,,0.4569,,0.8076,0.16849,,1.13,1.798,10000.00119,0.004168,1.0
1981-08-07,0.186463,,1.0122,0.14538,1.04351,,,0.4577,,0.8051,0.16863,,1.1343,1.7905,10000.00119,0.004257,1.0
1981-08-10,0.185065,,0.9968,0.14538,1.04123,,,0.4545,,0.8066,0.16849,,1.132,1.771,10000.00119,0.004235,1.0
1981-08-11,0.185805,,0.9987,0.14538,1.04188,,,0.4556,,0.8115,0.16705,,1.1298,1.776,10000.00119,0.004242,1.0
1981-08-12,0.188857,,1.0313,0.14538,1.05797,,,0.463,,0.8132,0.16736,,1.1384,1.8115,10000.00119,0.004344,1.0
1981-08-13,0.187196,,1.0201,0.14538,1.05263,,,0.461,,0.8128,0.16806,,1.137,1.804,10000.00119,0.004316,1.0
1981-08-14,0.187003,,1.0218,0.14538,1.04876,,,0.4575,,0.8155,0.16806,,1.1373,1.802,10000.00119,0.004278,1.0
1981-08-17,0.188857,,1.0219,0.14538,1.05652,,,0.4605,,0.8179,0.1682,,1.141,1.8225,10000.00119,0.004352,1.0
1981-08-18,0.189394,,1.0286,0.14538,1.05719,,,0.4595,,0.8226,0.16842,,1.144,1.829,10000.00119,0.004363,1.0
1981-08-19,0.18875,,1.0278,0.14538,1.05596,,,0.4608,,0.8256,0.16837,,1.1452,1.8315,10000.00119,0.004341,1.0
1981-08-20,0.190476,,1.0362,0.14538,1.06044,,,0.4647,,0.8248,0.16764,,1.149,1.8595,10000.00119,0.004369,1.0
1981-08-21,0.192493,,1.0413,0.14538,1.06303,,,0.4677,,0.8291,0.1684,,1.152,1.8765,10000.00119,0.0044,1.0
1981-08-24,0.191314,,1.0429,0.14538,1.06303,,,0.4659,,0.8273,0.16906,,1.1518,1.849,10000.00119,0.004378,1.0
1981-08-25,0.188413,,1.0234,0.14538,1.05429,,,0.4598,,0.8236,0.16871,,1.146,1.8235,10000.00119,0.004337,1.0
