Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
3455_XP1Ind_157,SPI 200 FUTURES  ,eq-as,XP1 Index,2013-05-27,2013-06-07,3635.0,3403.0,3596214.55,41.0,-260728.0975
3455_QC1Com_293,COCOA FUTURE - IC,comm-soft,QC1 Comdty,2013-05-27,2013-06-07,-957.0,-923.0,-1327000.9479999999,91.0,56515.66800000001
3455_KM1Ind_205,KOSPI2 INX FUT   ,eq-em,KM1 Index,2013-05-27,2013-06-10,257.2,252.25,5700481.5,1.0,-112056.99999999977
3455_JB1Com_332,JPN 10Y BOND(OSE),fi-as,JB1 Comdty,2013-05-27,2013-06-07,128.42,129.1,34219980.9,27.0,196224.8900000016
3455_DU1Com_195,EURO-SCHATZ FUT  ,fi-eu,DU1 Comdty,2013-05-27,2013-06-07,109.9,109.545,271287508.932,1909.0,-853068.7850000103
3455_CN1Com_285,CAN 10YR BOND FUT,fi-us,CN1 Comdty,2013-05-27,2013-06-07,120.16,118.12,46116871.812,396.0,-770899.194999997
3455_ER6Com_174,3MO EURO EURIBOR ,stir,ER6 Comdty,2013-05-27,2013-06-07,99.185,98.99,468717850.59,1462.0,-925749.5950000298
3455_TP1Ind_277,TOPIX INDX FUTR  ,eq-as,TP1 Index,2013-05-27,2013-06-07,794.0,643.5,1264939.2,16.0,-230816.51499999998
3455_GX1Ind_271,DAX INDEX FUTURE ,eq-eu,GX1 Index,2013-05-27,2013-06-07,9697.0,9618.5,7812140.375,25.0,-67922.26499999997
3455_MES1In_45,MSCI EmgMkt      ,eq-em,MES1 Index,2013-05-27,2013-06-07,972.1,929.5,5384610.000000001,111.0,-226665.0000000002
3455_XU1Ind_79,FTSE CHINA A50   ,eq-em,XU1 Index,2013-05-27,2013-06-07,4612.0,4342.0,2054388.0,444.0,-122715.0
3455_YW1Com_199,YELLOW MAIZE-SAF ,comm-soft,YW1 Comdty,2013-06-07,2013-06-24,2129.0,2141.0,1085940.45,51.0,25741.5609
3455_NK1Ind_298,NIKKEI 225  (OSE),eq-as,NK1 Index,2013-06-24,2013-07-05,8450.0,9380.0,944897.14,11.0,112743.51
3455_HO1Com_324,NY Harb ULSD Fut ,comm-enrgy,HO1 Comdty,2013-06-24,2013-07-08,85.97,99.98,1051255.8,29.0,194069.40000000008
3455_PL1Com_327,PLATINUM FUTURE  ,comm-prec,PL1 Comdty,2013-06-24,2013-07-08,1544.8,1526.4,8459000.0,110.0,-101114.99999999927
3455_TU1Com_276,US 2YR NOTE (CBT),fi-us,TU1 Comdty,2013-06-24,2013-07-08,108.65625,108.6953125,304454812.5,1401.0,107203.125
3455_FVS2In_49,VSTOXX Future    ,eq-vol,FVS2 Index,2013-06-24,2013-07-05,51.3,50.5,11214822.275999999,1666.0,-187782.2799999994
3455_IK1Com_46,Euro-BTP Future  ,fi-eu,IK1 Comdty,2013-06-24,2013-07-05,63.13,64.87,8925571.278,107.0,217318.2840000003
